refnis_code,gemeente_naam_nl,gemeente_naam_fr,jaar,periode,nieuwbouw_gebouwen_wonen,nieuwbouw_woningen_totaal,nieuwbouw_appartementen,nieuwbouw_eengezinswoningen,nieuwbouw_oppervlakte_wonen_m2,renovatie_gebouwen_wonen,nieuwbouw_gebouwen_bedrijven,nieuwbouw_volume_bedrijven_m3,renovatie_gebouwen_bedrijven,code_land,code_gewest,code_provincie,code_arrondissement,code_gemeente,geografisch_niveau
24104,TERVUREN,TERVUREN,2013,9,7,9,3,6,1944,9,1,50,1,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2013,10,4,4,0,4,1216,6,0,0,1,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2013,11,2,15,14,1,2420,5,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2013,12,6,6,0,6,1941,2,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2014,0,50,125,85,40,26495,76,6,24017,7,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2014,1,8,26,20,6,5025,3,0,0,2,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2014,2,3,4,2,2,1060,9,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2014,3,11,17,8,9,4186,8,2,5875,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2014,4,0,0,0,0,,8,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2014,5,1,1,0,1,324,6,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2014,6,5,5,0,5,1923,4,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2014,7,2,12,11,1,2643,8,1,329,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2014,8,3,41,41,0,5545,5,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2014,9,7,9,3,6,2034,9,1,16371,2,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2014,10,2,2,0,2,874,5,1,432,2,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2014,11,4,4,0,4,1556,5,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2014,12,4,4,0,4,1325,6,1,1010,1,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2015,0,54,77,28,49,20656,63,4,33485,2,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2015,1,4,7,4,3,1631,7,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2015,2,3,3,0,3,896,5,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2015,3,3,3,0,3,1226,12,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2015,4,0,0,0,0,,5,1,3479,1,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2015,5,1,13,13,0,4280,4,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2015,6,5,5,0,5,1448,5,0,0,1,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2015,7,8,8,0,8,1574,2,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2015,8,10,12,4,8,3224,5,2,29736,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2015,9,3,3,0,3,595,6,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2015,10,4,4,0,4,1356,5,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2015,11,8,14,7,7,2827,2,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2015,12,5,5,0,5,1599,5,1,270,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2016,0,61,154,100,54,34632,82,3,3790,2,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2016,1,7,7,0,7,2175,6,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2016,2,20,20,0,20,4832,4,0,0,1,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2016,3,4,5,2,3,1292,9,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2016,4,5,5,0,5,1333,8,0,0,1,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2016,5,6,66,62,4,15657,10,1,159,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2016,6,3,23,21,2,2501,8,1,3531,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2016,7,0,0,0,0,,4,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2016,8,1,2,2,0,230,6,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2016,9,5,5,0,5,1681,5,1,100,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2016,10,5,14,10,4,3382,12,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2016,11,2,4,3,1,848,4,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2016,12,3,3,0,3,701,6,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2017,0,41,46,9,37,10054,49,7,28302,3,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2017,1,6,8,3,5,1407,2,2,218,1,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2017,2,4,4,0,4,1030,8,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2017,3,4,6,3,3,1157,7,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2017,4,0,0,0,0,,5,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2017,5,0,0,0,0,,0,2,9689,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2017,6,0,0,0,0,,0,2,9689,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2017,7,10,9,0,9,1945,3,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2017,8,6,8,3,5,1831,7,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2017,9,1,1,0,1,153,4,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2017,10,4,4,0,4,845,6,1,8706,2,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2017,11,3,3,0,3,963,2,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2017,12,3,3,0,3,723,5,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2018,0,59,87,36,51,13556,65,6,7206,5,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2018,1,4,12,9,3,1484,7,1,1196,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2018,2,6,6,0,6,1553,2,0,0,1,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2018,3,3,3,0,3,724,3,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2018,4,5,5,0,5,1113,8,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2018,5,1,2,2,0,264,5,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2018,6,4,4,0,4,927,5,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2018,7,2,2,0,2,371,11,0,0,1,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2018,8,4,4,0,4,833,6,0,0,1,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2018,9,15,22,8,14,2432,5,3,5815,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2018,10,1,8,8,0,958,2,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2018,11,2,4,3,1,541,7,2,195,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2018,12,12,15,6,9,2355,4,0,0,2,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2019,0,62,110,54,56,18772,78,3,16337,7,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2019,1,5,5,0,5,970,10,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2019,2,5,10,6,4,1583,6,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2019,3,9,16,8,8,2585,6,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2019,4,9,9,0,9,1703,10,0,0,1,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2019,5,4,4,0,4,1105,3,1,3789,1,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2019,6,1,1,0,1,209,7,2,12548,1,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2019,7,4,4,0,4,950,7,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2019,8,7,20,14,6,2961,3,0,0,1,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2019,9,4,17,14,3,2401,9,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2019,10,5,13,9,4,1954,9,0,0,3,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2019,11,4,4,0,4,852,5,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2019,12,5,7,3,4,1498,3,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2020,0,44,218,183,35,26727,68,2,13289,6,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2020,1,6,6,0,6,1036,7,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2020,2,0,0,0,0,,2,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2020,3,7,7,0,7,1978,12,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2020,4,1,4,4,0,759,2,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2020,5,2,2,0,2,352,7,0,0,1,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2020,6,14,121,111,10,14522,6,0,0,2,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2020,7,2,2,0,2,290,7,0,0,1,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2020,8,3,3,0,3,686,6,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2020,9,0,0,0,0,,4,2,13289,2,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2020,10,1,1,0,1,164,3,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2020,11,7,71,68,3,6677,5,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2020,12,1,1,0,1,263,7,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2021,0,50,137,94,43,20594,109,11,6285,1,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2021,1,4,11,8,3,1639,10,1,3,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2021,2,6,13,8,5,2043,10,1,1122,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2021,3,1,1,0,1,255,10,2,83,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2021,4,3,3,0,3,605,9,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2021,5,2,2,0,2,441,11,0,0,1,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2021,6,7,79,76,3,9293,7,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2021,7,8,8,0,8,1897,10,5,1477,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2021,8,5,5,0,5,906,9,2,3600,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2021,9,4,5,2,3,1123,10,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2021,10,7,7,0,7,1741,9,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2021,11,3,3,0,3,651,11,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2021,12,0,0,0,0,,3,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2022,0,57,74,19,55,14796,95,11,51202,5,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2022,1,3,3,0,3,480,13,2,850,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2022,2,4,4,0,4,763,5,2,1770,1,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2022,3,1,1,0,1,150,9,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2022,4,14,14,0,14,3064,8,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2022,5,7,7,0,7,1511,11,1,5244,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2022,6,5,5,0,5,1553,7,1,11064,3,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2022,7,7,12,6,6,1870,9,2,24400,1,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2022,8,4,4,0,4,1403,11,2,2717,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2022,9,3,15,13,2,1862,4,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2022,10,2,2,0,2,511,6,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2022,11,2,2,0,2,490,4,1,5157,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2022,12,5,5,0,5,1139,8,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2023,0,31,32,2,30,6670,71,6,25060,2,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2023,1,4,4,0,4,633,6,0,0,2,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2023,2,4,4,0,4,870,7,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2023,3,3,3,0,3,588,8,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2023,4,2,2,0,2,442,3,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2023,5,5,5,0,5,1483,4,4,22326,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2023,6,2,2,0,2,457,2,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2023,7,2,3,2,1,409,3,1,255,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2023,8,0,0,0,0,,10,1,2479,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2023,9,1,1,0,1,129,2,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2023,10,4,4,0,4,1017,6,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2023,11,3,3,0,3,495,10,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2023,12,1,1,0,1,146,10,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2024,0,29,32,4,28,6331,60,0,0,1,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2024,1,1,4,4,0,536,7,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2024,2,2,2,0,2,596,2,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2024,3,4,4,0,4,644,6,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2024,4,5,5,0,5,1235,7,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2024,5,0,0,0,0,,8,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2024,6,4,4,0,4,709,8,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2024,7,3,3,0,3,759,4,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2024,8,1,1,0,1,176,2,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2024,9,5,5,0,5,925,7,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2024,10,2,2,0,2,425,5,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2024,11,1,1,0,1,125,2,0,0,1,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2024,12,1,1,0,1,201,2,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2025,1,0,0,0,0,,7,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2025,2,3,3,0,3,415,8,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2025,3,0,0,0,0,,7,3,19468,2,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2025,4,4,4,0,4,845,6,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2025,5,1,1,0,1,306,10,0,0,0,1000,2000,20001,24000,24104,5
24104,TERVUREN,TERVUREN,2025,6,4,4,0,4,942,9,0,0,0,1000,2000,20001,24000,24104,5
24107,TIENEN,TIRLEMONT,1996,0,80,134,57,77,32076,29,19,69448,10,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1996,1,8,14,7,7,2598,0,1,10466,0,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1996,2,11,11,0,11,2263,6,1,347,2,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1996,3,9,55,47,8,13496,0,0,0,1,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1996,4,8,8,0,8,1869,5,4,8847,2,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1996,5,5,5,0,5,1321,3,0,0,0,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1996,6,9,9,0,9,2346,3,1,152,0,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1996,7,11,11,0,11,3058,6,5,22865,3,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1996,8,5,5,0,5,1207,1,1,1416,0,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1996,9,1,1,0,1,324,2,2,8572,1,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1996,10,5,7,3,4,1360,0,0,0,0,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1996,11,1,1,0,1,357,0,2,6233,1,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1996,12,7,7,0,7,1877,3,2,10550,0,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1997,0,101,124,29,95,26604,38,21,174854,12,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1997,1,3,3,0,3,810,0,0,0,0,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1997,2,1,1,0,1,224,4,0,0,1,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1997,3,5,14,11,3,2482,2,2,3960,3,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1997,4,5,5,0,5,1096,3,2,2580,0,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1997,5,5,5,0,5,1422,3,0,0,1,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1997,6,12,12,0,12,2874,4,1,364,1,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1997,7,7,15,9,6,2867,3,2,9489,1,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1997,8,6,7,2,5,1584,4,3,38727,1,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1997,9,13,16,4,12,3878,5,3,7532,3,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1997,10,9,9,0,9,2169,4,3,8636,0,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1997,11,20,22,3,19,4750,3,1,71514,0,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1997,12,15,15,0,15,2448,3,4,32052,1,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1998,0,54,59,7,52,16726,40,30,158413,24,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1998,1,3,3,0,3,632,0,1,2122,0,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1998,2,8,8,0,8,2440,4,2,4831,3,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1998,3,12,15,4,11,3532,5,1,11529,0,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1998,4,6,6,0,6,1445,3,3,10589,2,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1998,5,2,2,0,2,435,3,0,0,4,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1998,6,6,8,3,5,3433,4,0,0,1,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1998,7,1,1,0,1,190,2,4,19275,2,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1998,8,2,2,0,2,461,4,4,75720,3,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1998,9,7,7,0,7,1914,4,5,17959,2,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1998,10,4,4,0,4,1131,5,4,5073,1,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1998,11,2,2,0,2,519,5,2,139,2,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1998,12,1,1,0,1,594,1,4,11176,4,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1999,0,80,109,35,74,26953,58,13,112229,15,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1999,1,7,23,18,5,4737,3,0,0,1,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1999,2,4,4,0,4,875,5,3,18198,3,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1999,3,19,19,0,19,5541,8,1,15596,0,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1999,4,4,4,0,4,1290,6,1,1526,1,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1999,5,6,10,5,5,2560,5,0,0,2,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1999,6,1,1,0,1,182,6,0,0,0,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1999,7,4,8,5,3,1775,1,2,11127,1,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1999,8,11,13,3,10,4198,4,1,36728,1,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1999,9,6,6,0,6,1635,6,0,0,1,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1999,10,7,10,4,6,1503,4,2,6481,0,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1999,11,4,4,0,4,882,4,2,20893,3,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,1999,12,7,7,0,7,1775,6,1,1680,2,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,2000,0,52,77,30,47,24728,51,16,138203,29,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,2000,1,1,1,0,1,229,1,0,0,7,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,2000,2,9,9,0,9,2723,2,0,0,1,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,2000,3,7,7,0,7,1470,4,2,5918,2,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,2000,4,6,6,0,6,1662,6,4,77035,3,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,2000,5,1,1,0,1,274,2,2,14494,2,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,2000,6,2,6,5,1,1121,2,1,1680,1,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,2000,7,9,11,4,7,3666,9,1,1426,2,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,2000,8,0,0,0,0,,1,1,14680,1,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,2000,9,6,6,0,6,6774,3,1,1800,1,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,2000,10,3,19,17,2,4079,9,2,10592,4,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,2000,11,3,6,4,2,1245,4,1,2424,0,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,2000,12,5,5,0,5,1485,8,1,8154,5,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,2001,0,54,100,55,45,26465,67,16,103681,22,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,2001,1,7,13,9,4,2465,8,1,110,3,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,2001,2,6,6,0,6,1631,15,1,1080,2,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,2001,3,4,4,0,4,896,8,1,692,2,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,2001,4,5,8,5,3,1905,6,1,1997,2,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,2001,5,2,17,16,1,3868,2,1,684,1,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,2001,6,2,2,0,2,463,2,2,5114,2,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,2001,7,5,10,6,4,1665,3,4,27066,1,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,2001,8,5,7,3,4,1540,5,3,6142,2,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,2001,9,2,2,0,2,674,4,0,0,2,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,2001,10,7,7,0,7,1625,9,1,33260,0,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,2001,11,4,4,0,4,5144,1,0,0,3,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,2001,12,5,20,16,4,4589,4,1,27536,2,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,2002,0,52,108,64,44,23221,38,9,249474,16,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,2002,1,4,4,0,4,5578,3,1,40707,0,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,2002,2,5,5,0,5,1647,1,0,0,0,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,2002,3,5,11,7,4,2348,3,1,6924,3,1000,2000,20001,24000,24107,5
24107,TIENEN,TIRLEMONT,2002,4,6,6,0,6,1120,4,1,26800,0,1000,2000,20001,24000,24107,5
